12489 60329 79 382 37077242 10000000
4 63 10000000 1 0
212 70 10000000 1 0
103 225 10000000 1 0
132 226 10000000 500 0
212 227 10000000 1 0
103 224 10000000 1 0
0 228 368920 100 0
7 229 20000 10000 0
7 225 1430000 10000 0
7 126 1430000 10000 0
28 226 545801 2 0
53 225 500000 500 0
53 76 500000 500 0
53 126 500000 500 0
230 126 1074529 1 0
51 225 1024959 10 0
53 59 500000 500 0
171 224 500000 600 0
28 59 545014 2 0
171 69 500000 10891 0
171 75 500000 600 0
53 226 500000 500 0
51 227 1024959 10 0
103 231 993391 1 0
103 226 993391 1 0
53 61 500000 500 0
53 163 500000 500 0
53 64 500000 500 0
205 225 10000000 1 0
204 227 10000000 100 0
232 225 10000000 1 0
103 153 200000 1 0
204 233 2500000 100 0
91 234 692438 167 0
234 91 692438 100 0
132 224 10000000 500 0
205 224 10000000 1 0
0 235 324740 100 0
0 53 308555 0 0
53 0 308555 500 0
0 236 334701 100 0
0 230 340157 100 0
230 0 340157 1 0
4 54 581352 1 0
28 189 200000 2 0
103 237 601114 1 0
4 238 438962 1 0
0 144 2000000 100 0
16 144 2000000 750 0
7 189 100000 300 0
103 239 20000 1 0
230 240 162000 1 0
124 141 2000000 100 0
0 35 355846 100 0
0 241 372508 0 0
28 34 1100000 2 0
242 243 1500000 100 0
132 37 5550000 500 0
132 59 5550000 500 0
132 63 5550000 500 0
74 37 3000000 1000 0
0 244 100000 100 0
0 245 150038 100 0
0 246 355922 100 0
7 247 100000 10000 0
26 96 353171 1 0
42 93 125000 48 0
149 45 420000 1 0
132 248 2605253 500 0
42 249 1000000 9 0
12 250 100000 0 0
212 251 100000 1 0
42 252 125000 48 0
7 253 108821 10000 0
254 64 4000000 1 0
0 255 1200000 100 0
42 256 125000 48 0
42 257 600000 112 0
212 78 10000000 1 0
212 77 16000000 1 0
212 231 16000000 1 0
212 258 250000 1 0
212 67 1000000 1 0
67 212 1000000 23 0
212 252 500000 1 0
212 259 200000 1 0
260 65 4000000 1 0
45 261 4649498 500 0
262 57 4000000 412 0
262 225 11597517 795 0
42 168 500000 42645 0
51 109 10000000 50 0
132 263 450000 500 0
42 264 125000 48 0
13 265 2000000 1001 0
266 267 800000 100 0
12 268 200000 0 0
0 269 5000000 100 0
42 270 125000 48 0
7 271 100000 10000 0
42 272 125000 48 0
51 273 100000 10 0
274 275 997897 0 0
42 138 125000 48 0
132 263 600000 500 0
42 92 125000 48 0
12 276 500000 0 0
216 265 269000 148 0
42 193 125000 48 0
31 83 5000000 400 0
103 252 400000 1 0
171 277 110000 9 0
7 278 80000 10000 0
279 265 39519 1 0
266 42 125000 100 0
42 266 125000 48 0
257 280 1000000 0 0
280 257 1000000 0 0
281 64 300000 25 0
279 95 244553 1 0
0 282 1000000 100 0
51 283 500000 10 0
281 75 600000 25 0
216 16 450000 148 0
16 216 450000 750 0
140 284 1000000 10 0
158 69 10000000 125 0
285 78 10000000 350 0
242 226 16000000 100 0
242 63 10000000 100 0
12 78 10000000 0 0
262 71 5000000 4959 0
285 57 8000000 350 0
26 174 10000000 1 0
205 75 10000000 1 0
132 66 5000000 500 0
216 76 5000000 298 0
212 60 8000000 1 0
242 76 5000000 100 0
31 126 440996 400 0
279 63 486974 1 0
132 60 8000000 500 0
0 286 2000000 100 0
287 163 4925451 835 0
288 287 500000 166 0
287 288 500000 835 0
124 60 5388993 100 0
42 289 125000 48 0
254 57 4000000 1 0
205 227 4000000 1 0
42 171 125000 48 0
171 42 125000 4 0
140 163 4422513 10 0
213 290 396919 1 0
288 287 500000 871 0
287 288 500000 615 0
42 87 125000 48 0
234 144 2500000 136 0
132 153 500003 500 0
291 133 10000000 1 0
13 234 2500000 1026 0
234 13 2500000 110 0
53 292 70000 500 0
293 45 3000000 8 0
293 83 4000000 8 0
16 284 5000000 750 0
294 3 4623469 987 0
42 295 2500000 9 0
294 66 6457691 987 0
7 296 136184 10000 0
297 95 1000000 5 0
297 49 500000 5 0
162 297 1000000 7 0
297 162 1000000 5 0
297 216 1000000 5 0
216 297 1000000 398 0
297 42 1000000 5 0
42 297 1000000 196202 0
0 281 500000 100 0
281 0 500000 25 0
297 298 1000000 5 0
31 202 500000 400 0
202 31 500000 0 0
299 284 5000000 287 0
297 300 1000000 5 0
297 45 1000000 5 0
284 301 5000000 20 0
302 189 2650000 1000 0
302 303 3270086 1000 0
304 184 2750000 20 0
302 18 3553407 1000 0
0 305 352610 100 0
7 284 5000000 100 0
306 265 2100000 150 0
302 272 2563948 1000 0
302 216 5000000 1000 0
302 42 5000000 1000 0
42 302 5000000 11644 0
302 301 1221929 1000 0
297 161 1000000 5 0
297 262 1000000 5 0
262 297 1000000 544 0
297 180 1000000 5 0
302 307 1500000 1000 0
7 49 1000000 100 0
297 265 2500000 5 0
297 288 1500000 5 0
288 297 1500000 936 0
302 258 2500000 1000 0
302 144 5000000 1000 0
302 308 1500000 1000 0
91 0 501530 167 0
0 91 501530 100 0
0 301 608592 0 0
205 59 1666454 1 0
309 69 700000 100 0
266 66 4000000 100 0
302 310 4000000 1000 0
103 311 200000 1 0
205 63 4000000 1 0
288 265 15000000 181 0
162 312 34960 7 0
67 63 4000000 600 0
72 202 50000 467 0
284 204 5000000 20 0
42 313 5000000 135595 0
0 314 500000 100 0
309 315 100000 100 0
53 315 100000 500 0
51 66 14874770 10 0
302 316 4000000 1000 0
51 206 1000000 10 0
284 144 3000000 20 0
140 167 1200000 10 0
317 37 3500000 200 0
103 318 100000 1 0
191 126 3328108 0 0
319 83 6402135 2 0
288 300 8000000 23 0
0 320 200000 100 0
297 83 3000000 5 0
321 322 1000000 10 0
302 323 2000000 1000 0
0 324 5000000 100 0
42 151 620000 2184 0
48 178 3000000 220 0
262 61 6607645 4934 0
51 325 1000000 10 0
325 51 1000000 1000 0
319 326 10000000 2 0
212 300 8000000 1 0
302 207 3444299 1000 0
325 327 2355430 1000 0
262 68 6410777 4959 0
321 284 1000000 10 0
51 328 240000 10 0
13 325 1638416 1002 0
325 13 1638416 1000 0
158 329 1000000 250 0
212 192 20000 1 0
53 189 220000 500 0
0 23 564077 100 0
321 329 1000000 10 0
51 330 100000 10 0
285 329 1000000 350 0
331 231 2020000 49 0
74 284 1000000 1000 0
91 284 5500000 167 0
331 47 2102588 13 0
332 284 5000000 7 0
302 213 500000 1000 0
213 302 500000 1 0
51 333 100000 10 0
132 144 5550000 500 0
51 334 100000 10 0
0 252 578104 100 0
0 331 2200000 100 0
331 0 2200000 9 0
0 335 152451 100 0
42 335 148936 277703 0
91 204 3330000 167 0
26 335 215284 1 0
302 336 3475448 1000 0
336 302 3475448 42 0
302 337 3498379 1000 0
288 284 15890000 24 0
48 302 3767656 220 0
302 48 3767656 1000 0
212 49 500000 1 0
212 229 20000 1 0
212 338 300000 1 0
42 339 500000 33630 0
331 96 2000000 11 0
212 340 2000000 1 0
297 61 3000000 5 0
51 296 168897 10 0
341 133 1000000 1 0
341 57 1000000 1 0
341 57 8000000 1 0
31 13 9684517 400 0
13 31 9684517 1042 0
31 73 8000000 400 0
331 153 3320931 5 0
319 77 5000000 16650 0
319 153 500003 2 0
332 60 8000000 141 0
31 342 16770000 400 0
319 343 96000 41 0
302 120 2000000 1000 0
53 344 500000 500 0
284 298 1000000 20 0
294 231 8000000 987 0
226 73 16777215 333 0
73 226 16777215 0 0
59 76 16777215 0 0
76 59 16777215 0 0
71 59 16777215 333 0
59 71 16777215 0 0
73 59 16777215 0 0
59 73 16777215 0 0
231 59 16777215 333 0
59 231 16777215 0 0
287 73 8000000 835 0
319 73 5000000 5088 0
319 174 5000000 14196 0
302 345 72466 1000 0
0 289 358517 0 0
0 167 363879 100 0
132 321 600000 500 0
321 132 600000 10 0
42 314 2500000 10050 0
103 346 50000 1 0
302 34 2858733 1000 0
12 347 100000 0 0
348 349 240000 1 0
325 350 4000000 1000 0
266 350 2000000 100 0
31 284 16000000 400 0
351 352 583059 0 0
302 252 2777948 1000 0
210 350 500000 450 0
302 206 3254658 1000 0
302 153 5500000 1000 0
51 319 1000000 10 0
48 319 1000000 220 0
302 319 1000000 1000 0
162 353 20000 7 0
103 353 20000 1 0
124 354 293725 100 0
91 319 1000000 167 0
355 289 90000 1 0
12 319 1000000 0 0
304 319 1000000 20 0
67 319 1000000 44 0
232 319 1000000 1 0
319 70 5000000 14472 0
319 78 5000000 8716 0
319 126 5000000 16452 0
319 231 8000000 16650 0
319 227 16777215 16639 0
162 356 456500 7 0
319 60 5000000 15820 0
319 65 5000000 16634 0
319 68 5000000 16650 0
319 66 5000000 6163 0
357 61 120000 48 0
348 358 100000 1 0
319 61 16777215 6319 0
321 61 2000000 10 0
232 77 54360 1 0
230 189 668075 1 0
103 359 100000 1 0
357 37 1230000 21 0
302 360 50000 1000 0
0 357 1719846 100 0
357 0 1719846 77 0
48 70 4000000 224 0
0 361 100000 100 0
232 75 495565 1 0
230 189 668075 1 0
91 14 7377697 167 0
319 57 16777215 7673 0
0 362 306220 100 0
79 153 485003 1337 0
348 146 300000 1 0
146 348 300000 1 0
0 363 353134 0 0
364 365 1000000 1 0
0 148 330920 100 0
366 327 1166404 0 0
319 69 5000000 5701 0
132 29 1574859 500 0
51 367 713097 10 0
0 368 100000 100 0
369 370 100000 1000 0
321 153 104163 10 0
302 95 3500000 1000 0
348 146 100000 1 0
146 348 100000 1 0
302 41 3287747 1000 0
91 302 3222334 167 0
302 91 3222334 1000 0
302 51 3194776 1000 0
51 302 3194776 10 0
302 184 3502947 1000 0
302 45 3339677 1000 0
162 181 479347 7 0
348 45 150000 1 0
331 371 21161 50 0
372 49 500000 200 0
304 54 1637182 20 0
321 59 8000000 10 0
279 284 750000 100 0
297 373 50000 5 0
266 329 1000000 100 0
242 329 1000000 100 0
374 101 1000000 200 0
0 375 100000 100 0
56 376 50000 100 0
0 322 360982 100 0
285 319 1000000 350 0
377 57 1000000 100 0
377 98 1000000 100 0
205 37 1440000 1 0
28 185 1100000 2 0
377 231 5000000 100 0
103 378 32210 1 0
205 152 1540000 1 0
377 133 500000 100 0
0 379 301168 100 0
0 380 400000 0 0
260 79 1251349 1 0
79 260 1251349 1337 0
381 63 5000000 499 0
382 234 2500000 2 0
234 382 2500000 127 0
51 383 498375 10 0
381 75 8000000 499 0
44 54 9086431 187 0
0 365 347960 100 0
288 144 1500000 263 0
325 144 1000000 1000 0
287 384 378240 1335 0
31 385 500000 400 0
0 386 900551 100 0
387 96 36694 600 0
7 343 100000 10000 0
260 364 1050100 1 0
364 260 1050100 1 0
364 60 8000000 1 0
381 133 1002363 499 0
364 231 8000000 1 0
381 231 8000000 499 0
388 78 3020000 1 0
364 389 2500000 1 0
319 75 8000000 13743 0
91 170 2000000 67 0
364 70 8000000 1 0
212 152 4000000 1 0
31 390 11049974 400 0
390 31 11049974 500 0
390 37 1670000 500 0
381 319 1000000 499 0
42 141 2000000 355716 0
171 54 203254 5 0
74 319 1000000 1000 0
372 391 400000 20 0
392 174 2000000 351 0
28 184 1100000 2 0
393 49 1986752 1 0
16 133 16700000 750 0
0 394 100000 100 0
28 16 1100000 2 0
16 28 1100000 750 0
16 395 1103625 750 0
12 229 20000 0 0
381 65 1007293 499 0
306 51 2749384 150 0
51 306 2749384 10 0
0 396 250000 100 0
288 300 4000000 22 0
397 54 250000 18 0
392 103 1000000 20 0
392 28 2000000 1 0
28 392 2000000 2 0
398 61 1147473 100 0
398 57 1148763 100 0
398 231 2150000 100 0
67 133 3000000 600 0
397 83 1000000 18 0
319 399 1437491 769 0
399 319 1437491 1 0
399 64 3020000 1500 0
42 400 90000 48 0
48 294 1657257 220 0
294 48 1657257 987 0
399 16 1711743 1500 0
16 399 1711743 750 0
287 54 93191 20 0
399 170 2000000 1500 0
45 401 16770000 500 0
397 97 1000000 18 0
398 231 8000000 100 0
321 75 8000000 10 0
402 163 10000000 100 0
392 403 1350000 202 0
392 0 3000000 23 0
0 392 3000000 100 0
372 75 1264157 200 0
402 64 5000000 100 0
402 57 8000000 100 0
392 404 1000000 73 0
302 49 800000 1000 0
162 405 37628 7 0
132 406 400000 500 0
28 48 1100000 2 0
398 37 1305433 100 0
91 407 500000 332 0
408 60 5000000 100 0
392 186 4000000 15 0
53 266 1700000 500 0
266 53 1700000 100 0
399 409 751000 500 0
0 407 500000 0 0
302 360 75000 1000 0
357 124 1810101 49 0
124 357 1810101 100 0
294 357 3012011 987 0
357 294 3012011 21 0
124 410 50000 100 0
51 411 9534580 10 0
212 412 118952 1 0
402 411 10671232 100 0
285 413 690000 350 0
399 411 4000000 1500 0
234 411 5000000 1000 0
304 411 4500000 20 0
91 411 5700000 2200 0
31 234 2500000 400 0
234 31 2500000 1000 0
205 411 4850000 1 0
414 411 6329470 500 0
164 411 6390207 2500 0
0 415 669002 100 0
51 416 199174 10 0
332 411 4000000 300 0
16 404 5000000 750 0
388 329 1000000 1 0
414 417 2000000 220 0
418 417 500000 200 0
91 133 5700000 1300 0
124 411 13268891 100 0
419 126 111147 4000 0
212 407 500000 1 0
42 407 500000 7399 0
79 411 6200000 1337 0
13 42 3217043 1000 0
42 13 3217043 11644 0
212 133 16777215 1 0
377 411 6000000 100 0
0 349 342522 100 0
0 420 356740 100 0
377 404 1000000 100 0
0 421 500000 0 0
0 402 330699 100 0
402 0 330699 100 0
0 406 100000 100 0
51 153 500003 10 0
56 407 500000 100 0
28 407 500000 2 0
0 422 500000 100 0
212 144 3000000 1 0
423 424 200000 3000 0
285 413 2000000 350 0
414 329 1000000 1 0
124 153 400003 100 0
146 153 500003 12 0
28 153 500003 2 0
51 313 2500000 10 0
132 313 2500000 500 0
42 161 3800000 11644 0
399 133 298000 500 0
124 425 97636 100 0
74 61 8000000 1000 0
426 411 4000000 49 0
91 390 5700000 1700 0
390 91 5700000 500 0
91 79 2000000 167 0
79 91 2000000 1337 0
427 54 120000 20 0
319 428 170876 2084 0
428 319 170876 100 0
45 153 400003 500 0
91 153 400003 332 0
0 429 298027 100 0
294 229 20000 987 0
124 229 20000 100 0
430 83 3001655 100 0
210 417 500000 450 0
428 165 500000 100 0
91 189 2000000 332 0
91 189 2000000 332 0
431 288 16000000 137 0
288 431 16000000 430 0
377 97 2000000 100 0
212 432 300000 1 0
0 433 333763 100 0
210 434 1190839 450 0
0 153 500003 0 0
212 435 399438 1 0
42 153 500003 0 0
431 54 3280286 0 0
132 436 150000 500 0
437 438 50000 500 0
7 439 70104 10000 0
319 93 3257377 1881 0
132 440 147000 500 0
7 441 50000 10000 0
31 442 770081 400 0
443 49 1578087 1500 0
431 170 2000000 41 0
151 407 500000 100 0
297 333 66364 5 0
16 37 16777215 750 0
16 37 16777215 750 0
16 37 16777215 750 0
16 37 16777215 750 0
16 37 16777215 750 0
16 37 16777215 750 0
16 37 16777215 750 0
444 70 5000000 900 0
444 404 1000000 70 0
132 445 500000 500 0
431 446 100000 51 0
446 431 100000 5834 0
72 447 500000 328 0
447 72 500000 500 0
31 447 500000 400 0
447 31 500000 500 0
447 45 500000 500 0
13 407 1600000 1000 0
132 447 600000 500 0
447 132 600000 500 0
281 448 326585 25 0
293 448 326836 8 0
7 407 500000 100 0
132 449 60210 500 0
284 450 500000 20 0
51 407 500000 10 0
74 407 500000 1000 0
42 49 14066550 10050 0
399 404 1000000 1500 0
444 411 4000000 1155 0
399 227 4520000 1500 0
444 47 3000000 5 0
212 133 16777215 1 0
444 451 2000000 5 0
13 28 2200000 1026 0
28 13 2200000 2 0
188 63 3020000 209 0
452 61 3800000 500 0
444 57 4000000 900 0
444 59 8000000 500 0
74 453 710489 1000 0
447 173 18000000 250 0
431 411 4000000 1499 0
31 152 3000000 400 0
444 454 107036 75 0
287 455 37922 1335 0
132 456 190000 500 0
246 457 20000 0 0
458 459 1000000 0 0
459 458 1000000 0 0
447 319 1000000 500 0
460 7 2000000 5 0
7 460 2000000 50 0
460 232 2000000 5 0
232 460 2000000 1 0
460 42 2000000 5 0
42 460 2000000 13443 0
132 133 1500000 500 0
460 153 2000000 5 0
460 61 2000000 5 0
460 67 2000000 5 0
67 460 2000000 36 0
428 411 4000000 100 0
390 461 4670000 500 0
355 462 1000000 1 0
462 355 1000000 30 0
162 463 96111 7 0
321 16 1000000 10 0
16 321 1000000 750 0
364 464 496932 1 0
212 153 500003 1 0
212 417 500000 1 0
91 152 2000000 167 0
288 465 874002 229 0
132 466 100000 500 0
132 467 146598 500 0
124 468 331777 100 0
91 42 2000000 167 0
42 91 2000000 10050 0
332 114 2000000 6 0
469 96 50000 0 0
72 460 2000000 107 0
460 72 2000000 5 0
7 470 25673 10000 0
471 210 16777215 97 0
210 471 16777215 450 0
124 472 199539 100 0
51 473 29823 10 0
28 65 1100000 2 0
364 474 49248 1 0
124 475 100000 100 0
132 476 99010 500 0
460 54 235458 5 0
0 477 300000 100 0
132 478 2000000 500 0
28 478 1000000 2 0
124 478 1000000 100 0
51 478 2000000 10 0
447 411 9000000 500 0
42 417 500000 10050 0
306 163 2750000 150 0
306 170 2000000 150 0
31 96 16777215 400 0
212 479 20000 1 0
302 479 20000 1000 0
31 37 7295166 400 0
56 83 16777215 100 0
212 480 631272 1 0
132 481 719239 500 0
426 59 3980000 49 0
56 411 16777215 100 0
56 47 16777215 100 0
56 16 16777215 100 0
16 56 16777215 750 0
482 224 300000 20 0
254 205 1026000 1 0
205 254 1026000 1 0
0 480 250000 100 0
482 227 2000000 20 0
56 411 16777215 100 0
56 411 16777215 100 0
377 483 500000 100 0
377 484 500000 100 0
56 420 16777215 100 0
332 133 1500000 117 0
212 485 60346 1 0
212 49 15712233 1 0
302 486 500000 1000 0
91 331 4000000 167 0
331 91 4000000 7 0
487 265 3200000 500 0
488 57 100000 100 0
124 489 1000000 100 0
321 170 2000000 10 0
31 490 16777215 400 0
332 184 500000 7 0
332 186 900000 16 0
482 133 500000 20 0
332 484 300000 14 0
332 486 300000 154 0
56 332 500000 100 0
332 56 500000 7 0
332 214 500000 160 0
491 133 6000000 0 0
491 492 4000000 0 0
491 170 2000000 0 0
493 37 2713417 350 0
332 184 1000000 9 0
488 133 1500000 100 0
488 37 1500000 100 0
488 54 1500000 100 0
132 494 110000 500 0
332 57 600000 300 0
471 495 100000 198 0
496 497 1000000 0 0
460 407 500000 5 0
498 404 500000 100 0
498 499 1200000 100 0
498 319 1000000 100 0
42 500 500000 4 0
319 501 190000 4 0
502 184 514689 10 0
319 503 2500000 2 0
504 186 100000 1 0
51 133 1000000 10 0
91 332 3000000 167 0
332 91 3000000 7 0
496 265 2000000 0 0
336 133 1069420 42 0
336 57 1000420 42 0
332 451 215608 25 0
74 478 1000000 1000 0
31 101 16777215 400 0
56 505 9997353 100 0
495 96 500000 500 0
132 506 20110 500 0
28 505 1697572 2 0
42 505 1697572 20272 0
56 507 1876473 100 0
508 509 1500000 30 0
377 37 500000 100 0
390 97 16700000 500 0
284 510 1005686 20 0
132 511 30000 500 0
91 512 1450000 332 0
0 511 100000 100 0
285 411 4000000 550 0
56 411 16777215 100 0
56 411 16777215 100 0
13 411 6478543 3554 0
13 133 16777215 1413 0
56 513 16777215 100 0
132 514 100000 500 0
159 319 1000000 230 0
390 515 2000000 500 0
212 411 16000000 1 0
491 300 5200000 0 0
302 515 500000 1000 0
498 0 899076 100 0
0 498 899076 100 0
31 264 16777215 400 0
498 63 3020000 100 0
31 407 500000 400 0
516 96 250000 500 0
516 37 250000 500 0
516 57 250000 500 0
516 97 1000000 1000 0
516 42 250000 500 0
42 516 250000 59851 0
516 83 800000 894 0
0 516 1000000 100 0
516 0 1000000 1000 0
516 499 500000 707 0
516 54 500000 707 0
302 516 500000 1000 0
516 302 500000 707 0
212 516 250000 1 0
516 212 250000 500 0
